bd_upazila_distance_to_coast
centroid_lat,centroid_lon,distance_km,upazila
22.841206399969400,91.81911108121730,24.861844560432700,Manikchhari
23.835832308479500,90.0305267959282,32.642466245756000,Manikganj Sadar
23.006223492678800,89.22011757644580,70.48593555707260,Manirampur
24.160763870522000,90.73047691233020,51.47648582925000,Manohardi
23.140113935916000,91.06696220101450,33.67965069700020,Manoharganj
22.2237487588854,90.94855717308730,0.0,Manpura
22.285168021017000,89.95057176097130,0.0,Mathbaria
24.367673806349500,88.64697486182540,189.6364926534630,Matihar
23.104508127156200,91.85477615288860,29.91701563815280,Matiranga
23.349764922195300,90.7469100381698,0.6262628929924720,Matlab Dakshin
23.413603341386200,90.64198040806160,0.0,Matlab Uttar
24.499509786070500,91.71232515300290,134.5553936144720,Maulvi Bazar Sadar
23.62474773814170,90.69085905638750,0.14975240580027900,Meghna
22.81921325538460,90.50761559273760,0.0,Mehendiganj
23.766288143565700,88.66112255381100,152.20505050831700,Meherpur Sadar
24.957348069085900,89.8246833688764,153.34530497136200,Melandaha
23.79415980562200,90.36175616582550,24.466522177280900,Mirpur
23.895981892509300,88.98963789771200,126.62750623071800,Mirpur
22.809921537048700,91.55014311033610,0.0,Mirsharai
22.35676598142460,90.21660250481990,3.531157720135280,Mirzaganj
24.11592838200090,90.10716314680870,60.10361118410640,Mirzapur
25.57143184811620,89.26115591289970,234.34186498727800,Mitha Pukur
24.433108713406800,91.11052846099560,94.87648799346820,Mithamain
23.75863108204880,90.35669266271370,21.12714376351410,Mohammadpur
23.400965233356800,89.55230509707300,64.14657851446760,Mohammadpur
24.82676514544680,91.02366060330600,131.33852967509400,Mohanganj
24.553604192407200,88.64033141726110,195.03839130737400,Mohanpur
22.882675783464100,89.7733001426729,41.586942237432500,Mollahat
22.1267148873778,89.65439825093840,0.0,Mongla
22.483803278546000,89.83362790857560,0.0,Morrelganj
23.734762557346000,90.42146204082460,16.17979479698640,Motijheel
23.668374324562500,88.6213868192148,146.6655082550040,Mujib Nagar
23.266725577873800,89.91434775104040,27.607130944668600,Muksudpur
24.742959965189900,90.20378954287640,117.02877513946900,Muktagachha
22.952706674336500,90.3762315947841,0.008815915676644600,Muladi
23.486576181208000,90.52756353074880,0.0,Munshiganj Sadar
23.677533795047100,90.94359077914260,15.32398567230590,Muradnagar
